task_id;property_id;booking_id;category;title;task_date;task_status;assigned_by;assigned_to;parent_task_id
tsk_10902;prop_20;book_4475;Reactive Maintenance;Emergency Lockout Resolution;2026-11-12;Verified;GRO_612;HKP_627;null
tsk_10905;prop_3;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-11-12;Verified;MNG_482;HKP_102;null
tsk_10912;prop_3;book_4463;Cleaning;Check-out Cleaning;2026-11-13;Approved;GRO_390;HKP_102;
tsk_10913;prop_3;book_4463;Laundry;Linen Management;2026-11-13;Reported;GRO_390;HKP_416;tsk_10912
tsk_10914;prop_1;book_4466;Cleaning;Check-out Cleaning;2026-11-13;Completed;GRO_254;HKP_865;
tsk_10915;prop_1;book_4466;Laundry;Linen Management;2026-11-13;Canceled;GRO_254;HKP_518;tsk_10914
tsk_10918;prop_61;book_4470;Cleaning;Check-out Cleaning;2026-11-13;Completed;GRO_831;HKP_466;
tsk_10919;prop_61;book_4470;Laundry;Linen Management;2026-11-13;Completed;GRO_831;HKP_599;tsk_10918
tsk_10924;prop_66;book_4482;Cleaning;Check-out Cleaning;2026-11-13;Completed;GRO_254;HKP_599;
tsk_10925;prop_66;book_4482;Laundry;Linen Management;2026-11-13;Scheduled;GRO_254;HKP_810;tsk_10924
tsk_10929;prop_42;book_4448;Cleaning;Check-out Cleaning;2026-11-14;Canceled;GRO_612;HKP_188;
tsk_10930;prop_42;book_4448;Laundry;Linen Management;2026-11-14;On Hold;GRO_612;MNT_904;tsk_10929
tsk_10931;prop_43;book_4450;Cleaning;Check-out Cleaning;2026-11-14;Reported;GRO_254;HKP_552;
tsk_10932;prop_43;book_4450;Laundry;Linen Management;2026-11-14;Scheduled;GRO_254;HKP_188;tsk_10931
tsk_10939;prop_67;book_4462;Reactive Maintenance;Minor Plumbing Unclogging;2026-11-14;Scheduled;GRO_390;HKP_922;null
tsk_10940;prop_20;book_4475;Cleaning;Check-out Cleaning;2026-11-14;On Hold;GRO_612;MNT_421;
tsk_10941;prop_20;book_4475;Laundry;Linen Management;2026-11-14;Canceled;GRO_612;HKP_518;tsk_10940
tsk_10945;prop_15;null;Preventive Maintenance;Battery Replacement Cycle;2026-11-14;Invoiced;MNG_482;HKP_744;null
tsk_10946;prop_20;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-11-14;Reported;MNG_482;HKP_951;null
tsk_10947;prop_40;null;Preventive Maintenance;Safety Equipment Inspection;2026-11-14;Scheduled;MNG_482;HKP_703;null
tsk_10949;prop_66;null;Preventive Maintenance;Safety Equipment Inspection;2026-11-14;Approved;MNG_482;HKP_781;null
tsk_10955;prop_67;book_4462;Cleaning;Check-out Cleaning;2026-11-15;In Progress;GRO_390;MNT_157;
tsk_10956;prop_67;book_4462;Laundry;Linen Management;2026-11-15;Approved;GRO_390;HKP_134;tsk_10955
tsk_10962;prop_31;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-11-15;Scheduled;MNG_482;HKP_305;null
tsk_10964;prop_67;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-11-15;Scheduled;MNG_482;HKP_134;null
tsk_10975;prop_65;book_4483;Cleaning;Check-out Cleaning;2026-11-16;Backlog;GRO_390;HKP_922;
tsk_10976;prop_65;book_4483;Laundry;Linen Management;2026-11-16;Scheduled;GRO_390;HKP_243;tsk_10975
tsk_10978;prop_35;book_4490;Cleaning;Check-out Cleaning;2026-11-16;Reported;GRO_254;HKP_188;
tsk_10979;prop_35;book_4490;Laundry;Linen Management;2026-11-16;Invoiced;GRO_254;HKP_552;tsk_10978
tsk_10980;prop_3;book_4503;Cleaning;Check-out Cleaning;2026-11-16;Scheduled;GRO_390;MNT_421;
tsk_10981;prop_3;book_4503;Laundry;Linen Management;2026-11-16;Completed;GRO_390;HKP_951;tsk_10980
tsk_10986;prop_61;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-11-16;Scheduled;MNG_482;HKP_781;null
tsk_11004;prop_61;book_4506;Cleaning;Check-out Cleaning;2026-11-17;Reported;GRO_612;HKP_134;
tsk_11005;prop_61;book_4506;Laundry;Linen Management;2026-11-17;Invoiced;GRO_612;HKP_922;tsk_11004
tsk_11006;prop_20;book_4509;Cleaning;Check-out Cleaning;2026-11-17;Scheduled;GRO_254;HKP_627;
tsk_11007;prop_20;book_4509;Laundry;Linen Management;2026-11-17;Approved;GRO_254;HKP_293;tsk_11006
tsk_11028;prop_42;book_4514;Cleaning;Check-out Cleaning;2026-11-18;In Progress;GRO_254;HKP_219;
tsk_11029;prop_42;book_4514;Laundry;Linen Management;2026-11-18;On Hold;GRO_254;HKP_552;tsk_11028
tsk_11032;prop_65;book_4522;Cleaning;Check-out Cleaning;2026-11-18;Scheduled;GRO_254;HKP_810;
tsk_11033;prop_65;book_4522;Laundry;Linen Management;2026-11-18;Verified;GRO_254;HKP_781;tsk_11032
tsk_11036;prop_35;book_4525;Cleaning;Check-out Cleaning;2026-11-18;Reported;GRO_612;HKP_219;
tsk_11037;prop_35;book_4525;Laundry;Linen Management;2026-11-18;Verified;GRO_612;HKP_188;tsk_11036
tsk_11043;prop_15;book_4491;Cleaning;Check-out Cleaning;2026-11-19;Scheduled;GRO_831;HKP_102;
tsk_11044;prop_15;book_4491;Laundry;Linen Management;2026-11-19;Verified;GRO_831;HKP_518;tsk_11043
tsk_11049;prop_1;book_4504;Cleaning;Check-out Cleaning;2026-11-19;Completed;GRO_254;HKP_102;
tsk_11050;prop_1;book_4504;Laundry;Linen Management;2026-11-19;Completed;GRO_254;HKP_744;tsk_11049
tsk_11060;prop_66;book_4500;Cleaning;Check-out Cleaning;2026-11-20;On Hold;GRO_390;HKP_466;
tsk_11061;prop_66;book_4500;Laundry;Linen Management;2026-11-20;Scheduled;GRO_390;HKP_922;tsk_11060
tsk_11077;prop_15;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-11-20;Scheduled;MNG_482;MNT_683;null
tsk_11080;prop_43;book_4508;Cleaning;Check-out Cleaning;2026-11-21;Reported;GRO_612;HKP_552;
tsk_11081;prop_43;book_4508;Laundry;Linen Management;2026-11-21;Canceled;GRO_612;HKP_877;tsk_11080
tsk_11096;prop_42;book_4544;Cleaning;Check-out Cleaning;2026-11-21;Completed;GRO_254;HKP_188;
tsk_11097;prop_42;book_4544;Laundry;Linen Management;2026-11-21;Scheduled;GRO_254;HKP_877;tsk_11096
tsk_11105;prop_35;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-11-21;Backlog;MNG_482;HKP_188;null
tsk_11107;prop_67;book_4518;Cleaning;Check-out Cleaning;2026-11-22;Reported;GRO_831;HKP_599;
tsk_11108;prop_67;book_4518;Laundry;Linen Management;2026-11-22;Verified;GRO_831;HKP_781;tsk_11107
tsk_11111;prop_61;book_4537;Cleaning;Check-out Cleaning;2026-11-22;On Hold;GRO_254;HKP_134;
tsk_11112;prop_61;book_4537;Laundry;Linen Management;2026-11-22;Invoiced;GRO_254;HKP_599;tsk_11111
tsk_11113;prop_65;book_4539;Cleaning;Check-out Cleaning;2026-11-22;Completed;GRO_254;HKP_781;
tsk_11114;prop_65;book_4539;Laundry;Linen Management;2026-11-22;Scheduled;GRO_254;HKP_243;tsk_11113
tsk_11117;prop_35;book_4545;Cleaning;Check-out Cleaning;2026-11-22;In Progress;GRO_254;HKP_703;
tsk_11118;prop_35;book_4545;Laundry;Linen Management;2026-11-22;Approved;GRO_254;HKP_640;tsk_11117
tsk_11129;prop_3;book_4524;Cleaning;Check-out Cleaning;2026-11-23;Completed;GRO_612;HKP_865;
tsk_11130;prop_3;book_4524;Laundry;Linen Management;2026-11-23;Approved;GRO_612;HKP_627;tsk_11129
tsk_11137;prop_1;book_4551;Cleaning;Check-out Cleaning;2026-11-23;Invoiced;GRO_254;MNT_421;
tsk_11138;prop_1;book_4551;Laundry;Linen Management;2026-11-23;Backlog;GRO_254;HKP_627;tsk_11137
tsk_11142;prop_42;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-11-23;Verified;MNG_482;HKP_640;null
tsk_11145;prop_15;book_4547;Reactive Maintenance;Emergency Lockout Resolution;2026-11-24;Invoiced;GRO_831;MNT_683;null
tsk_11148;prop_66;book_4554;Cleaning;Check-out Cleaning;2026-11-24;Reported;GRO_390;HKP_466;
tsk_11149;prop_66;book_4554;Laundry;Linen Management;2026-11-24;In Progress;GRO_390;HKP_134;tsk_11148
tsk_11152;prop_43;book_4563;Cleaning;Check-out Cleaning;2026-11-24;Completed;GRO_831;HKP_640;
tsk_11153;prop_43;book_4563;Laundry;Linen Management;2026-11-24;Verified;GRO_831;HKP_640;tsk_11152
tsk_11158;prop_42;book_4568;Reactive Maintenance;Pest Control First Response;2026-11-24;Canceled;GRO_390;HKP_188;null
tsk_11161;prop_2;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-11-24;Reported;MNG_482;MNT_683;null
tsk_11178;prop_69;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-11-25;Completed;MNG_482;HKP_243;null
tsk_11181;prop_42;book_4568;Cleaning;Check-out Cleaning;2026-11-26;Verified;GRO_390;HKP_640;
tsk_11182;prop_42;book_4568;Laundry;Linen Management;2026-11-26;Reported;GRO_390;HKP_552;tsk_11181
tsk_11194;prop_65;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-11-26;Canceled;MNG_482;HKP_599;null
tsk_11195;prop_15;book_4547;Cleaning;Check-out Cleaning;2026-11-27;Backlog;GRO_831;HKP_293;
tsk_11196;prop_15;book_4547;Laundry;Linen Management;2026-11-27;Invoiced;GRO_831;HKP_339;tsk_11195
tsk_11205;prop_67;book_4573;Cleaning;Check-out Cleaning;2026-11-27;Scheduled;GRO_831;HKP_599;
tsk_11206;prop_67;book_4573;Laundry;Linen Management;2026-11-27;Scheduled;GRO_831;MNT_157;tsk_11205
tsk_11212;prop_35;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-11-27;On Hold;MNG_482;HKP_877;null
tsk_11220;prop_35;book_4574;Cleaning;Check-out Cleaning;2026-11-28;Completed;GRO_254;HKP_219;
tsk_11221;prop_35;book_4574;Laundry;Linen Management;2026-11-28;Backlog;GRO_254;HKP_640;tsk_11220
tsk_11224;prop_3;book_4582;Cleaning;Check-out Cleaning;2026-11-28;Invoiced;GRO_254;HKP_518;
tsk_11225;prop_3;book_4582;Laundry;Linen Management;2026-11-28;Verified;GRO_254;MNT_683;tsk_11224
tsk_11230;prop_61;book_4575;Cleaning;Check-out Cleaning;2026-11-29;Invoiced;GRO_612;HKP_599;
tsk_11231;prop_61;book_4575;Laundry;Linen Management;2026-11-29;Canceled;GRO_612;MNT_157;tsk_11230
tsk_11234;prop_66;book_4586;Cleaning;Check-out Cleaning;2026-11-29;Scheduled;GRO_831;HKP_922;
tsk_11235;prop_66;book_4586;Laundry;Linen Management;2026-11-29;On Hold;GRO_831;HKP_134;tsk_11234
tsk_11239;prop_65;book_4570;Cleaning;Check-out Cleaning;2026-11-30;Scheduled;GRO_254;HKP_922;
tsk_11240;prop_65;book_4570;Laundry;Linen Management;2026-11-30;In Progress;GRO_254;HKP_599;tsk_11239
tsk_11241;prop_1;book_4583;Cleaning;Check-out Cleaning;2026-11-30;Canceled;GRO_612;HKP_951;
tsk_11242;prop_1;book_4583;Laundry;Linen Management;2026-11-30;Invoiced;GRO_612;MNT_421;tsk_11241
tsk_11243;prop_43;book_4585;Cleaning;Check-out Cleaning;2026-11-30;Invoiced;GRO_612;HKP_305;
tsk_11244;prop_43;book_4585;Laundry;Linen Management;2026-11-30;Approved;GRO_612;HKP_219;tsk_11243
tsk_11283;prop_3;book_4609;Cleaning;Check-out Cleaning;2026-12-02;In Progress;GRO_390;MNT_683;
tsk_11284;prop_3;book_4609;Laundry;Linen Management;2026-12-02;On Hold;GRO_390;MNT_421;tsk_11283
tsk_11287;prop_43;book_4616;Cleaning;Check-out Cleaning;2026-12-02;Reported;GRO_390;HKP_703;
tsk_11288;prop_43;book_4616;Laundry;Linen Management;2026-12-02;In Progress;GRO_390;HKP_305;tsk_11287
tsk_11289;prop_65;book_4618;Cleaning;Check-out Cleaning;2026-12-02;Scheduled;GRO_254;HKP_243;
tsk_11290;prop_65;book_4618;Laundry;Linen Management;2026-12-02;Reported;GRO_254;HKP_922;tsk_11289
tsk_11295;prop_69;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-12-02;Canceled;MNG_482;HKP_810;null
tsk_11299;prop_42;book_4597;Cleaning;Check-out Cleaning;2026-12-03;Verified;GRO_612;HKP_703;
tsk_11300;prop_42;book_4597;Laundry;Linen Management;2026-12-03;On Hold;GRO_612;HKP_640;tsk_11299
tsk_11305;prop_67;book_4604;Cleaning;Check-out Cleaning;2026-12-03;On Hold;GRO_390;MNT_157;
tsk_11306;prop_67;book_4604;Laundry;Linen Management;2026-12-03;In Progress;GRO_390;HKP_781;tsk_11305
tsk_11307;prop_61;book_4614;Cleaning;Check-out Cleaning;2026-12-03;Canceled;GRO_612;HKP_466;
tsk_11308;prop_61;book_4614;Laundry;Linen Management;2026-12-03;On Hold;GRO_612;HKP_781;tsk_11307
tsk_11311;prop_20;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-12-03;Approved;MNG_482;HKP_865;null
tsk_11312;prop_40;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-12-03;Approved;MNG_482;HKP_640;null
tsk_11313;prop_15;book_4601;Cleaning;Check-out Cleaning;2026-12-04;On Hold;GRO_390;HKP_339;
tsk_11314;prop_15;book_4601;Laundry;Linen Management;2026-12-04;Completed;GRO_390;HKP_518;tsk_11313
tsk_11317;prop_66;book_4612;Cleaning;Check-out Cleaning;2026-12-04;Canceled;GRO_390;HKP_134;
tsk_11318;prop_66;book_4612;Laundry;Linen Management;2026-12-04;Backlog;GRO_390;HKP_466;tsk_11317
tsk_11326;prop_1;book_4623;Cleaning;Check-out Cleaning;2026-12-04;On Hold;GRO_612;HKP_518;
tsk_11327;prop_1;book_4623;Laundry;Linen Management;2026-12-04;Verified;GRO_612;HKP_339;tsk_11326
tsk_11337;prop_61;book_4641;Reactive Maintenance;TV & Smart Entertainment Reset;2026-12-04;Verified;GRO_254;HKP_810;null
tsk_11346;prop_65;book_4634;Cleaning;Check-out Cleaning;2026-12-05;In Progress;GRO_390;HKP_781;
tsk_11347;prop_65;book_4634;Laundry;Linen Management;2026-12-05;Invoiced;GRO_390;HKP_134;tsk_11346
tsk_11350;prop_35;book_4611;Cleaning;Check-out Cleaning;2026-12-06;Invoiced;GRO_612;HKP_877;
tsk_11351;prop_35;book_4611;Laundry;Linen Management;2026-12-06;On Hold;GRO_612;HKP_305;tsk_11350
tsk_11358;prop_43;book_4631;Cleaning;Check-out Cleaning;2026-12-06;In Progress;GRO_612;MNT_904;
tsk_11359;prop_43;book_4631;Laundry;Linen Management;2026-12-06;Scheduled;GRO_612;HKP_552;tsk_11358
tsk_11368;prop_42;book_4640;Cleaning;Check-out Cleaning;2026-12-06;Verified;GRO_612;HKP_188;
tsk_11369;prop_42;book_4640;Laundry;Linen Management;2026-12-06;Approved;GRO_612;MNT_904;tsk_11368
tsk_11370;prop_61;book_4641;Cleaning;Check-out Cleaning;2026-12-06;In Progress;GRO_254;HKP_134;
tsk_11371;prop_61;book_4641;Laundry;Linen Management;2026-12-06;Invoiced;GRO_254;MNT_157;tsk_11370
tsk_11376;prop_1;book_4650;Cleaning;Check-out Cleaning;2026-12-06;Invoiced;GRO_390;MNT_683;
tsk_11377;prop_1;book_4650;Laundry;Linen Management;2026-12-06;On Hold;GRO_390;HKP_744;tsk_11376
tsk_11381;prop_42;book_4668;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-12-06;In Progress;GRO_831;HKP_640;null
tsk_11385;prop_42;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-12-06;Completed;MNG_482;HKP_703;null
tsk_11391;prop_67;book_4639;Cleaning;Check-out Cleaning;2026-12-07;In Progress;GRO_390;HKP_922;
tsk_11392;prop_67;book_4639;Laundry;Linen Management;2026-12-07;Scheduled;GRO_390;HKP_810;tsk_11391
tsk_11393;prop_15;book_4643;Cleaning;Check-out Cleaning;2026-12-07;Verified;GRO_390;HKP_627;
tsk_11394;prop_15;book_4643;Laundry;Linen Management;2026-12-07;Canceled;GRO_390;MNT_421;tsk_11393
tsk_11398;prop_15;null;Preventive Maintenance;Battery Replacement Cycle;2026-12-07;Approved;MNG_482;HKP_627;null
tsk_11402;prop_66;book_4642;Cleaning;Check-out Cleaning;2026-12-08;Approved;GRO_831;HKP_599;
tsk_11403;prop_66;book_4642;Laundry;Linen Management;2026-12-08;Canceled;GRO_831;HKP_243;tsk_11402
tsk_11409;prop_65;book_4655;Cleaning;Check-out Cleaning;2026-12-08;On Hold;GRO_831;HKP_781;
tsk_11410;prop_65;book_4655;Laundry;Linen Management;2026-12-08;Reported;GRO_831;HKP_134;tsk_11409
tsk_11413;prop_67;book_4673;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-12-08;Backlog;GRO_612;MNT_157;null
tsk_11426;prop_43;book_4659;Cleaning;Check-out Cleaning;2026-12-09;Invoiced;GRO_254;HKP_877;
tsk_11427;prop_43;book_4659;Laundry;Linen Management;2026-12-09;Approved;GRO_254;HKP_305;tsk_11426
tsk_11436;prop_42;book_4668;Cleaning;Check-out Cleaning;2026-12-09;Scheduled;GRO_831;MNT_904;
tsk_11437;prop_42;book_4668;Laundry;Linen Management;2026-12-09;Completed;GRO_831;HKP_640;tsk_11436
tsk_11440;prop_31;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-12-09;On Hold;MNG_482;HKP_703;null
tsk_11442;prop_43;null;Preventive Maintenance;Safety Equipment Inspection;2026-12-09;Scheduled;MNG_482;HKP_552;null
tsk_11452;prop_1;book_4667;Cleaning;Check-out Cleaning;2026-12-10;Verified;GRO_390;HKP_339;
tsk_11453;prop_1;book_4667;Laundry;Linen Management;2026-12-10;On Hold;GRO_390;HKP_102;tsk_11452
tsk_11454;prop_67;book_4673;Cleaning;Check-out Cleaning;2026-12-10;Backlog;GRO_612;HKP_134;
tsk_11455;prop_67;book_4673;Laundry;Linen Management;2026-12-10;Verified;GRO_612;HKP_599;tsk_11454
tsk_11469;prop_61;book_4670;Cleaning;Check-out Cleaning;2026-12-11;Scheduled;GRO_612;HKP_599;
tsk_11470;prop_61;book_4670;Laundry;Linen Management;2026-12-11;Scheduled;GRO_612;HKP_810;tsk_11469
tsk_11471;prop_15;book_4672;Cleaning;Check-out Cleaning;2026-12-11;Scheduled;GRO_254;HKP_518;
tsk_11472;prop_15;book_4672;Laundry;Linen Management;2026-12-11;Invoiced;GRO_254;MNT_421;tsk_11471
tsk_11473;prop_66;book_4675;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-12-11;Approved;GRO_612;HKP_922;null
tsk_11476;prop_15;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-12-11;Scheduled;MNG_482;HKP_293;null
tsk_11484;prop_65;book_4676;Cleaning;Check-out Cleaning;2026-12-12;Reported;GRO_390;HKP_134;
tsk_11485;prop_65;book_4676;Laundry;Linen Management;2026-12-12;Verified;GRO_390;HKP_810;tsk_11484
tsk_11504;prop_35;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-12-12;Scheduled;MNG_482;HKP_703;null
tsk_11506;prop_66;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-12-12;Scheduled;MNG_482;HKP_922;null
tsk_11507;prop_66;book_4675;Cleaning;Check-out Cleaning;2026-12-13;Backlog;GRO_612;HKP_781;
tsk_11508;prop_66;book_4675;Laundry;Linen Management;2026-12-13;In Progress;GRO_612;HKP_466;tsk_11507
tsk_11511;prop_43;book_4682;Cleaning;Check-out Cleaning;2026-12-13;Invoiced;GRO_254;HKP_305;
tsk_11512;prop_43;book_4682;Laundry;Linen Management;2026-12-13;On Hold;GRO_254;MNT_904;tsk_11511
tsk_11521;prop_1;book_4697;Cleaning;Check-out Cleaning;2026-12-13;Canceled;GRO_254;HKP_518;
tsk_11522;prop_1;book_4697;Laundry;Linen Management;2026-12-13;Backlog;GRO_254;MNT_683;tsk_11521
tsk_11527;prop_35;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-12-13;Completed;MNG_482;HKP_552;null
tsk_11536;prop_42;book_4689;Cleaning;Check-out Cleaning;2026-12-14;On Hold;GRO_390;HKP_703;
tsk_11537;prop_42;book_4689;Laundry;Linen Management;2026-12-14;Completed;GRO_390;HKP_552;tsk_11536
tsk_11543;prop_67;book_4694;Cleaning;Check-out Cleaning;2026-12-14;In Progress;GRO_612;MNT_157;
tsk_11544;prop_67;book_4694;Laundry;Linen Management;2026-12-14;Canceled;GRO_612;HKP_599;tsk_11543
tsk_11554;prop_61;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-12-14;Completed;MNG_482;HKP_599;null
tsk_11557;prop_15;book_4699;Cleaning;Check-out Cleaning;2026-12-15;Verified;GRO_831;HKP_339;
tsk_11558;prop_15;book_4699;Laundry;Linen Management;2026-12-15;Completed;GRO_831;HKP_518;tsk_11557
tsk_11575;prop_61;book_4701;Cleaning;Check-out Cleaning;2026-12-16;Approved;GRO_831;HKP_599;
tsk_11576;prop_61;book_4701;Laundry;Linen Management;2026-12-16;Invoiced;GRO_831;HKP_243;tsk_11575
tsk_11579;prop_65;book_4705;Cleaning;Check-out Cleaning;2026-12-16;Reported;GRO_831;HKP_922;
tsk_11580;prop_65;book_4705;Laundry;Linen Management;2026-12-16;Canceled;GRO_831;HKP_466;tsk_11579
tsk_11589;prop_1;book_4720;Cleaning;Check-out Cleaning;2026-12-16;Scheduled;GRO_612;HKP_339;
tsk_11590;prop_1;book_4720;Laundry;Linen Management;2026-12-16;Invoiced;GRO_612;MNT_683;tsk_11589
tsk_11593;prop_15;book_4730;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-12-16;Invoiced;GRO_831;HKP_744;null
tsk_11606;prop_43;book_4713;Cleaning;Check-out Cleaning;2026-12-17;Backlog;GRO_390;MNT_904;
tsk_11607;prop_43;book_4713;Laundry;Linen Management;2026-12-17;Backlog;GRO_390;MNT_904;tsk_11606
tsk_11612;prop_67;book_4726;Cleaning;Check-out Cleaning;2026-12-17;Invoiced;GRO_612;HKP_243;
tsk_11613;prop_67;book_4726;Laundry;Linen Management;2026-12-17;Reported;GRO_612;HKP_781;tsk_11612
tsk_11614;prop_42;book_4728;Cleaning;Check-out Cleaning;2026-12-17;On Hold;GRO_612;HKP_305;
tsk_11615;prop_42;book_4728;Laundry;Linen Management;2026-12-17;Canceled;GRO_612;HKP_877;tsk_11614
tsk_11620;prop_66;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-12-17;Scheduled;MNG_482;HKP_134;null
tsk_11621;prop_66;book_4714;Cleaning;Check-out Cleaning;2026-12-18;Reported;GRO_390;HKP_243;
tsk_11622;prop_66;book_4714;Laundry;Linen Management;2026-12-18;Reported;GRO_390;HKP_466;tsk_11621
tsk_11628;prop_15;book_4730;Cleaning;Check-out Cleaning;2026-12-18;Backlog;GRO_831;HKP_293;
tsk_11629;prop_15;book_4730;Laundry;Linen Management;2026-12-18;Verified;GRO_831;HKP_293;tsk_11628
tsk_11636;prop_65;book_4737;Cleaning;Check-out Cleaning;2026-12-18;Approved;GRO_831;HKP_781;
tsk_11637;prop_65;book_4737;Laundry;Linen Management;2026-12-18;Completed;GRO_831;HKP_810;tsk_11636
tsk_11640;prop_61;book_4742;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-12-18;Invoiced;GRO_612;HKP_599;null
tsk_11641;prop_3;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-12-18;Approved;MNG_482;HKP_293;null
tsk_11649;prop_1;book_4741;Cleaning;Check-out Cleaning;2026-12-19;Reported;GRO_831;HKP_627;
tsk_11650;prop_1;book_4741;Laundry;Linen Management;2026-12-19;Backlog;GRO_831;HKP_339;tsk_11649
tsk_11651;prop_61;book_4742;Cleaning;Check-out Cleaning;2026-12-19;Reported;GRO_612;HKP_466;
tsk_11652;prop_61;book_4742;Laundry;Linen Management;2026-12-19;Completed;GRO_612;HKP_466;tsk_11651
tsk_11667;prop_42;book_4751;Cleaning;Check-out Cleaning;2026-12-20;Invoiced;GRO_254;HKP_640;
tsk_11668;prop_42;book_4751;Laundry;Linen Management;2026-12-20;Reported;GRO_254;HKP_552;tsk_11667
tsk_11673;prop_1;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-12-20;Backlog;MNG_482;MNT_421;null
tsk_11674;prop_2;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-12-20;Completed;MNG_482;HKP_865;null
tsk_11678;prop_43;book_4744;Cleaning;Check-out Cleaning;2026-12-21;Reported;GRO_390;HKP_219;
tsk_11679;prop_43;book_4744;Laundry;Linen Management;2026-12-21;Completed;GRO_390;HKP_305;tsk_11678
tsk_11684;prop_67;book_4749;Cleaning;Check-out Cleaning;2026-12-21;Completed;GRO_390;HKP_781;
tsk_11685;prop_67;book_4749;Laundry;Linen Management;2026-12-21;Reported;GRO_390;HKP_466;tsk_11684
tsk_11690;prop_66;book_4755;Cleaning;Check-out Cleaning;2026-12-21;Approved;GRO_612;HKP_466;
tsk_11691;prop_66;book_4755;Laundry;Linen Management;2026-12-21;Scheduled;GRO_612;HKP_781;tsk_11690
tsk_11692;prop_65;book_4756;Cleaning;Check-out Cleaning;2026-12-21;Canceled;GRO_831;HKP_781;
tsk_11693;prop_65;book_4756;Laundry;Linen Management;2026-12-21;Scheduled;GRO_831;HKP_599;tsk_11692
